TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
18428181845334,17804,0,1,0,0,1,0,1,malware/c0e70e69d8f7432383fa37528cd42db764b73dd08eb75d72229c2a0
18428202916948,17804,0,1,0,0,1,0,1,malware/c1ce6f65457f5ba4e6ef75a4eaf975d62d1b038aba7001a8a9ac7dc
18428204060485,17804,0,1,0,0,1,0,1,malware/d144b61c0626989039aa5eb56bd7d276a22959aeb19d1610cd35359
18428204815469,17804,0,1,0,0,1,0,1,malware/d1ba6260e2c6bf82be1d6815e19a1128aa0880f162a0691f667061c
18428208795314,17804,0,1,0,0,1,0,1,malware/d2fc711b6ed6ff9f0a13cad6f1ed7c6d7cb2b0d4c5eb4a84f75d3a3
18428208949567,17804,0,1,0,0,1,0,1,malware/d83a9460232f5dd412581f7a4600ae9dbec530d9a437dcbbd251394
18428244674023,17804,0,1,0,0,1,0,1,malware/e863b3dcf6b7de76e34fcb990463830bc5810269937c5a32545cc05
18428244817716,17804,0,1,0,0,1,0,1,malware/e9cc7fdfa3cf40ff9c3db0248a79f4817b170f2660aa2b2ed6c551e
18428253461846,17804,0,1,0,0,1,0,1,malware/eb2b667d226813eafaf89ccab99a8a44a1da44647a0ab69c57b3dc2
18428253638408,17804,0,1,0,0,1,0,1,malware/edfe81babf50c2506853fd8375f1be0b7bebbefb2e5e9a33eff95ec
18428259370240,17804,0,1,0,0,1,0,1,malware/efb1024654e86c0c30d2ac5f97d27f5f27b4dd3f7f6ada65d58691f
18428268064361,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18428269062829,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18428282251146,17804,0,1,0,0,1,0,1,malware/f5de75a6db591fe6bb6b656aa1dcfc8f7fe0686869c34192bfa4ec0
18428282378807,17804,0,1,0,0,1,0,1,malware/f5de75a6db591fe6bb6b656aa1dcfc8f7fe0686869c34192bfa4ec0
18428282485325,17804,0,1,0,0,1,0,1,malware/f78fdb894624b1388c1c3ec1600273d12d721da5171151d6606a625
18428284333164,17804,0,1,0,0,1,0,1,malware/ff48dd7bebddf4d5a36c8ef9f5b6057172ee738a19182a12c06bdc2
18428284510973,17804,0,1,0,0,1,0,1,simulator/README.md
18428284517627,17804,0,1,0,0,1,0,1,simulator/.gitattributes
18428284539201,17804,0,1,0,0,1,0,1,simulator/encrypt.py
18428284553536,17804,0,1,0,0,1,0,1,simulator/requirements.txt
18428284561696,17804,0,1,0,0,1,0,1,simulator/simulator.py
18428284579121,17804,0,1,0,0,1,0,1,simulator/temp.py
18428284598764,17804,0,1,0,0,1,0,1,.git/HEAD
18428284609955,17804,0,1,0,0,1,0,1,.git/refs/heads/main
18428284670827,17804,0,1,0,0,1,0,1,.git/HEAD
18428284680633,17804,0,1,0,0,1,0,1,.git/refs/heads/main
18428284710090,17804,0,1,0,0,1,0,1,.git/refs/
18428284746914,17804,0,1,0,0,1,0,1,.git/objects/info/alternates
18428284751083,17804,0,1,0,0,1,0,1,.git/objects/pack/multi-pack-index
18428284754153,17804,0,1,0,0,1,0,1,.git/objects/pack
18428284782410,17804,0,1,0,0,1,0,1,.git/objects/pack/pack-256c8817d1305b812edab19754af9745dde870bd
18428284797057,17804,0,1,0,0,1,0,1,.git/objects/pack/pack-256c8817d1305b812edab19754af9745dde870bd
18428284821586,17804,0,1,0,0,1,0,1,.git/info/grafts
18428284826075,17804,0,1,0,0,1,0,1,.git/shallow
18428284828997,17804,0,1,0,0,1,0,1,.git/objects/info/commit-graph
18428284832172,17804,0,1,0,0,1,0,1,.git/objects/info/commit-graphs/commit-graph-chain
18428284906800,17804,0,1,0,0,1,0,1,.git/info/exclude
18428284917507,17804,0,1,0,0,1,0,1,.
18428284941788,17804,0,1,0,0,1,0,1,.gitignore
18428284946069,17804,0,1,0,0,1,0,1,machinelearning/
18428284963557,17804,0,1,0,0,1,0,1,detector/
18428284973287,17804,0,1,0,0,1,0,1,detector/.gitignore
18428284981477,17804,0,1,0,0,1,0,1,malware/
18428285042516,17804,0,1,0,0,1,0,1,malware/.gitignore
18428285052644,17804,0,1,0,0,1,0,1,simulator/
18428285065768,17804,0,1,0,0,1,0,1,data/
18428285105308,17804,0,1,0,0,1,0,1,.git/sequencer/todo
18428393892999,6228,0,1,0,0,1,0,1,/proc/6228/stat
18428394088002,6228,0,1,0,0,1,0,1,/proc/6228/status
18428394244060,6228,0,1,0,0,1,0,1,/proc/self/stat
18428394328661,6228,0,1,0,0,1,0,1,/proc/stat
18428394447661,6228,0,1,0,0,1,0,1,/proc/6269/stat
18428394538290,6228,0,1,0,0,1,0,1,/proc/6269/status
18428394662109,6228,0,1,0,0,1,0,1,/proc/6269/stat
18428394731662,6228,0,1,0,0,1,0,1,/proc/stat
18428394826807,6228,0,1,0,0,1,0,1,/proc/6272/stat
18428394909703,6228,0,1,0,0,1,0,1,/proc/6272/status
18428395029736,6228,0,1,0,0,1,0,1,/proc/6272/stat
18428395097561,6228,0,1,0,0,1,0,1,/proc/stat
18428395191621,6228,0,1,0,0,1,0,1,/proc/6342/stat
18428395277548,6228,0,1,0,0,1,0,1,/proc/6342/status
18428395390677,6228,0,1,0,0,1,0,1,/proc/6342/stat
18428395457933,6228,0,1,0,0,1,0,1,/proc/stat
18428395545248,6228,0,1,0,0,1,0,1,/proc/6372/stat
18428395624961,6228,0,1,0,0,1,0,1,/proc/6372/status
18428395739211,6228,0,1,0,0,1,0,1,/proc/6372/stat
18428395804641,6228,0,1,0,0,1,0,1,/proc/stat
18428395971044,6228,0,1,0,0,1,0,1,/proc/6228/status
18428396294040,6228,0,1,0,0,1,0,1,/proc/6269/status
18428396459027,6228,0,1,0,0,1,0,1,/proc/6272/status
18428396642277,6228,0,1,0,0,1,0,1,/proc/6342/status
18428396798902,6228,0,1,0,0,1,0,1,/proc/6372/status
18428469012663,6368,0,1,0,0,1,0,1,/dev/video1
18428469028950,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18428469073356,6368,0,1,0,0,1,0,1,/dev/video2
18428469097987,6368,0,1,0,0,1,0,1,/dev/video3
18428469114191,6368,0,1,0,0,1,0,1,/dev/video4
18428469128658,6368,0,1,0,0,1,0,1,/dev/video5
18428469144072,6368,0,1,0,0,1,0,1,/dev/video6
18428469165781,6368,0,1,0,0,1,0,1,/dev/video7
18428469181267,6368,0,1,0,0,1,0,1,/dev/video8
18428469197564,6368,0,1,0,0,1,0,1,/dev/video9
18428469213296,6368,0,1,0,0,1,0,1,/dev/video10
18428469231680,6368,0,1,0,0,1,0,1,/dev/video11
18428469254113,6368,0,1,0,0,1,0,1,/dev/video12
18428469271082,6368,0,1,0,0,1,0,1,/dev/video13
18428469290559,6368,0,1,0,0,1,0,1,/dev/video14
18428469305516,6368,0,1,0,0,1,0,1,/dev/video15
18428469324645,6368,0,1,0,0,1,0,1,/dev/video16
18428469339527,6368,0,1,0,0,1,0,1,/dev/video17
18428469355274,6368,0,1,0,0,1,0,1,/dev/video18
18428469372554,6368,0,1,0,0,1,0,1,/dev/video19
18428469388502,6368,0,1,0,0,1,0,1,/dev/video20
18428469394276,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18428469404328,6368,0,1,0,0,1,0,1,/dev/video21
18428469418795,6368,0,1,0,0,1,0,1,/dev/video22
18428469434930,6368,0,1,0,0,1,0,1,/dev/video23
18428469451144,6368,0,1,0,0,1,0,1,/dev/video24
18428469467329,6368,0,1,0,0,1,0,1,/dev/video25
18428469483674,6368,0,1,0,0,1,0,1,/dev/video26
18428469501050,6368,0,1,0,0,1,0,1,/dev/video27
18428469517324,6368,0,1,0,0,1,0,1,/dev/video28
18428469535330,6368,0,1,0,0,1,0,1,/dev/video29
18428469551518,6368,0,1,0,0,1,0,1,/dev/video30
18428469569649,6368,0,1,0,0,1,0,1,/dev/video31
18428469584058,6368,0,1,0,0,1,0,1,/dev/video32
18428469595852,6368,0,1,0,0,1,0,1,/dev/video33
18428469608084,6368,0,1,0,0,1,0,1,/dev/video34
18428469618109,6368,0,1,0,0,1,0,1,/dev/video35
18428469628159,6368,0,1,0,0,1,0,1,/dev/video36
18428469638748,6368,0,1,0,0,1,0,1,/dev/video37
18428469648783,6368,0,1,0,0,1,0,1,/dev/video38
18428469658880,6368,0,1,0,0,1,0,1,/dev/video39
18428469669052,6368,0,1,0,0,1,0,1,/dev/video40
18428469679139,6368,0,1,0,0,1,0,1,/dev/video41
18428469689786,6368,0,1,0,0,1,0,1,/dev/video42
18428469701511,6368,0,1,0,0,1,0,1,/dev/video43
18428469713284,6368,0,1,0,0,1,0,1,/dev/video44
18428469723469,6368,0,1,0,0,1,0,1,/dev/video45
18428469734239,6368,0,1,0,0,1,0,1,/dev/video46
18428469745290,6368,0,1,0,0,1,0,1,/dev/video47
18428469755605,6368,0,1,0,0,1,0,1,/dev/video48
18428469765647,6368,0,1,0,0,1,0,1,/dev/video49
18428469776264,6368,0,1,0,0,1,0,1,/dev/video50
18428469787194,6368,0,1,0,0,1,0,1,/dev/video51
18428469797781,6368,0,1,0,0,1,0,1,/dev/video52
18428469807889,6368,0,1,0,0,1,0,1,/dev/video53
18428469817933,6368,0,1,0,0,1,0,1,/dev/video54
18428469827941,6368,0,1,0,0,1,0,1,/dev/video55
18428469837961,6368,0,1,0,0,1,0,1,/dev/video56
18428469848022,6368,0,1,0,0,1,0,1,/dev/video57
18428469858096,6368,0,1,0,0,1,0,1,/dev/video58
18428469868143,6368,0,1,0,0,1,0,1,/dev/video59
18428469878541,6368,0,1,0,0,1,0,1,/dev/video60
18428469888644,6368,0,1,0,0,1,0,1,/dev/video61
18428469898700,6368,0,1,0,0,1,0,1,/dev/video62
18428469908738,6368,0,1,0,0,1,0,1,/dev/video63
18428469928654,6368,0,1,0,0,1,0,1,/dev/video0
18428470214008,6368,0,1,0,0,1,0,1,/dev/video1
18428470258784,6368,0,1,0,0,1,0,1,/dev/video2
18428470274197,6368,0,1,0,0,1,0,1,/dev/video3
18428470284561,6368,0,1,0,0,1,0,1,/dev/video4
18428470294744,6368,0,1,0,0,1,0,1,/dev/video5
18428470305762,6368,0,1,0,0,1,0,1,/dev/video6
18428470316564,6368,0,1,0,0,1,0,1,/dev/video7
18428470328776,6368,0,1,0,0,1,0,1,/dev/video8
18428470339412,6368,0,1,0,0,1,0,1,/dev/video9
18428470350523,6368,0,1,0,0,1,0,1,/dev/video10
18428470361564,6368,0,1,0,0,1,0,1,/dev/video11
18428470372039,6368,0,1,0,0,1,0,1,/dev/video12
18428470382616,6368,0,1,0,0,1,0,1,/dev/video13
18428470393859,6368,0,1,0,0,1,0,1,/dev/video14
18428470405886,6368,0,1,0,0,1,0,1,/dev/video15
18428470416041,6368,0,1,0,0,1,0,1,/dev/video16
18428470426568,6368,0,1,0,0,1,0,1,/dev/video17
18428470437258,6368,0,1,0,0,1,0,1,/dev/video18
18428470447771,6368,0,1,0,0,1,0,1,/dev/video19
18428470457928,6368,0,1,0,0,1,0,1,/dev/video20
18428470468410,6368,0,1,0,0,1,0,1,/dev/video21
18428470479607,6368,0,1,0,0,1,0,1,/dev/video22
18428470490180,6368,0,1,0,0,1,0,1,/dev/video23
18428470500603,6368,0,1,0,0,1,0,1,/dev/video24
18428470510655,6368,0,1,0,0,1,0,1,/dev/video25
18428470520726,6368,0,1,0,0,1,0,1,/dev/video26
18428470531202,6368,0,1,0,0,1,0,1,/dev/video27
18428470541379,6368,0,1,0,0,1,0,1,/dev/video28
18428470552424,6368,0,1,0,0,1,0,1,/dev/video29
18428470563279,6368,0,1,0,0,1,0,1,/dev/video30
18428470573412,6368,0,1,0,0,1,0,1,/dev/video31
18428470584246,6368,0,1,0,0,1,0,1,/dev/video32
18428470595070,6368,0,1,0,0,1,0,1,/dev/video33
18428470605540,6368,0,1,0,0,1,0,1,/dev/video34
18428470615552,6368,0,1,0,0,1,0,1,/dev/video35
18428470625632,6368,0,1,0,0,1,0,1,/dev/video36
18428470635745,6368,0,1,0,0,1,0,1,/dev/video37
18428470645737,6368,0,1,0,0,1,0,1,/dev/video38
18428470655767,6368,0,1,0,0,1,0,1,/dev/video39
18428470665780,6368,0,1,0,0,1,0,1,/dev/video40
18428470676660,6368,0,1,0,0,1,0,1,/dev/video41
18428470686835,6368,0,1,0,0,1,0,1,/dev/video42
18428470696823,6368,0,1,0,0,1,0,1,/dev/video43
18428470707750,6368,0,1,0,0,1,0,1,/dev/video44
18428470717915,6368,0,1,0,0,1,0,1,/dev/video45
18428470727917,6368,0,1,0,0,1,0,1,/dev/video46
18428470737887,6368,0,1,0,0,1,0,1,/dev/video47
18428470747870,6368,0,1,0,0,1,0,1,/dev/video48
18428470758309,6368,0,1,0,0,1,0,1,/dev/video49
18428470768693,6368,0,1,0,0,1,0,1,/dev/video50
18428470779700,6368,0,1,0,0,1,0,1,/dev/video51
18428470789801,6368,0,1,0,0,1,0,1,/dev/video52
18428470800369,6368,0,1,0,0,1,0,1,/dev/video53
18428470810501,6368,0,1,0,0,1,0,1,/dev/video54
18428470820557,6368,0,1,0,0,1,0,1,/dev/video55
18428470830537,6368,0,1,0,0,1,0,1,/dev/video56
18428470840524,6368,0,1,0,0,1,0,1,/dev/video57
18428470850525,6368,0,1,0,0,1,0,1,/dev/video58
18428470860871,6368,0,1,0,0,1,0,1,/dev/video59
18428470871423,6368,0,1,0,0,1,0,1,/dev/video60
18428470883316,6368,0,1,0,0,1,0,1,/dev/video61
18428470893977,6368,0,1,0,0,1,0,1,/dev/video62
18428470904086,6368,0,1,0,0,1,0,1,/dev/video63
18428470916978,6368,0,1,0,0,1,0,1,/dev/video0
18428669095205,13937,0,1,0,0,1,0,1,/proc/14002/cmdline
18428669197929,13937,0,1,0,0,1,0,1,/proc/17714/cmdline
18428737954400,6369,0,1,0,0,1,0,1,/proc
18428739447734,6369,0,1,0,0,1,0,1,/proc/1/stat
18428739544525,6369,0,1,0,0,1,0,1,/proc/2/stat
18428739602950,6369,0,1,0,0,1,0,1,/proc/3/stat
18428739656135,6369,0,1,0,0,1,0,1,/proc/4/stat
18428739706064,6369,0,1,0,0,1,0,1,/proc/6/stat
18428739761880,6369,0,1,0,0,1,0,1,/proc/8/stat
18428739816236,6369,0,1,0,0,1,0,1,/proc/9/stat
18428739866432,6369,0,1,0,0,1,0,1,/proc/10/stat
18428739917991,6369,0,1,0,0,1,0,1,/proc/11/stat
18428739969142,6369,0,1,0,0,1,0,1,/proc/12/stat
18428740060697,6369,0,1,0,0,1,0,1,/proc/13/stat
18428740121409,6369,0,1,0,0,1,0,1,/proc/15/stat
18428740173597,6369,0,1,0,0,1,0,1,/proc/16/stat
18428740223920,6369,0,1,0,0,1,0,1,/proc/17/stat
18428740274088,6369,0,1,0,0,1,0,1,/proc/18/stat
18428740323581,6369,0,1,0,0,1,0,1,/proc/20/stat
18428740375410,6369,0,1,0,0,1,0,1,/proc/21/stat
18428740427899,6369,0,1,0,0,1,0,1,/proc/22/stat
18428740480393,6369,0,1,0,0,1,0,1,/proc/23/stat
18428740530738,6369,0,1,0,0,1,0,1,/proc/25/stat
18428740581772,6369,0,1,0,0,1,0,1,/proc/26/stat
18428740631718,6369,0,1,0,0,1,0,1,/proc/27/stat
18428740681277,6369,0,1,0,0,1,0,1,/proc/28/stat
18428740731253,6369,0,1,0,0,1,0,1,/proc/30/stat
18428740785297,6369,0,1,0,0,1,0,1,/proc/35/stat
18428740835690,6369,0,1,0,0,1,0,1,/proc/36/stat
18428740884979,6369,0,1,0,0,1,0,1,/proc/37/stat
18428740937045,6369,0,1,0,0,1,0,1,/proc/40/stat
18428740987183,6369,0,1,0,0,1,0,1,/proc/41/stat
18428741036640,6369,0,1,0,0,1,0,1,/proc/42/stat
18428741086800,6369,0,1,0,0,1,0,1,/proc/43/stat
18428741137962,6369,0,1,0,0,1,0,1,/proc/44/stat
18428741187658,6369,0,1,0,0,1,0,1,/proc/45/stat
18428741241057,6369,0,1,0,0,1,0,1,/proc/64/stat
18428741308621,6369,0,1,0,0,1,0,1,/proc/65/stat
18428741399867,6369,0,1,0,0,1,0,1,/proc/66/stat
18428741482808,6369,0,1,0,0,1,0,1,/proc/67/stat
18428741544310,6369,0,1,0,0,1,0,1,/proc/68/stat
18428741596109,6369,0,1,0,0,1,0,1,/proc/69/stat
18428741648989,6369,0,1,0,0,1,0,1,/proc/70/stat
18428741699831,6369,0,1,0,0,1,0,1,/proc/71/stat
18428741750463,6369,0,1,0,0,1,0,1,/proc/72/stat
18428741800473,6369,0,1,0,0,1,0,1,/proc/73/stat
18428741850222,6369,0,1,0,0,1,0,1,/proc/74/stat
18428741899530,6369,0,1,0,0,1,0,1,/proc/75/stat
18428741950183,6369,0,1,0,0,1,0,1,/proc/76/stat
18428742000561,6369,0,1,0,0,1,0,1,/proc/86/stat
18428742049696,6369,0,1,0,0,1,0,1,/proc/89/stat
18428742103860,6369,0,1,0,0,1,0,1,/proc/135/stat
18428742157999,6369,0,1,0,0,1,0,1,/proc/138/stat
18428742208501,6369,0,1,0,0,1,0,1,/proc/139/stat
18428742258891,6369,0,1,0,0,1,0,1,/proc/140/stat
18428742308821,6369,0,1,0,0,1,0,1,/proc/142/stat
18428742358412,6369,0,1,0,0,1,0,1,/proc/143/stat
18428742407466,6369,0,1,0,0,1,0,1,/proc/144/stat
18428742457102,6369,0,1,0,0,1,0,1,/proc/147/stat
18428742506904,6369,0,1,0,0,1,0,1,/proc/151/stat
18428742557639,6369,0,1,0,0,1,0,1,/proc/152/stat
18428742606671,6369,0,1,0,0,1,0,1,/proc/153/stat
18428742656508,6369,0,1,0,0,1,0,1,/proc/156/stat
18428742708069,6369,0,1,0,0,1,0,1,/proc/162/stat
18428742757501,6369,0,1,0,0,1,0,1,/proc/163/stat
18428742807788,6369,0,1,0,0,1,0,1,/proc/216/stat
18428742858031,6369,0,1,0,0,1,0,1,/proc/217/stat
18428742908898,6369,0,1,0,0,1,0,1,/proc/273/stat
18428742965184,6369,0,1,0,0,1,0,1,/proc/289/stat
18428743017888,6369,0,1,0,0,1,0,1,/proc/333/stat
18428743068942,6369,0,1,0,0,1,0,1,/proc/335/stat
18428743118900,6369,0,1,0,0,1,0,1,/proc/336/stat
18428743168383,6369,0,1,0,0,1,0,1,/proc/338/stat
18428743218142,6369,0,1,0,0,1,0,1,/proc/339/stat
18428743267227,6369,0,1,0,0,1,0,1,/proc/340/stat
18428743317101,6369,0,1,0,0,1,0,1,/proc/347/stat
18428743366616,6369,0,1,0,0,1,0,1,/proc/361/stat
18428743416118,6369,0,1,0,0,1,0,1,/proc/379/stat
18428743465983,6369,0,1,0,0,1,0,1,/proc/383/stat
18428743517506,6369,0,1,0,0,1,0,1,/proc/582/stat
18428743568028,6369,0,1,0,0,1,0,1,/proc/611/stat
18428743620785,6369,0,1,0,0,1,0,1,/proc/631/stat
18428743672407,6369,0,1,0,0,1,0,1,/proc/640/stat
18428743724826,6369,0,1,0,0,1,0,1,/proc/642/stat
18428743780331,6369,0,1,0,0,1,0,1,/proc/643/stat
18428743831620,6369,0,1,0,0,1,0,1,/proc/644/stat
18428743883581,6369,0,1,0,0,1,0,1,/proc/645/stat
18428743935697,6369,0,1,0,0,1,0,1,/proc/646/stat
18428743987702,6369,0,1,0,0,1,0,1,/proc/649/stat
18428744070535,6369,0,1,0,0,1,0,1,/proc/650/stat
18428744129737,6369,0,1,0,0,1,0,1,/proc/651/stat
18428744185809,6369,0,1,0,0,1,0,1,/proc/655/stat
18428744241310,6369,0,1,0,0,1,0,1,/proc/660/stat
18428744296721,6369,0,1,0,0,1,0,1,/proc/663/stat
18428744397103,6369,0,1,0,0,1,0,1,/proc/665/stat
18428744472533,6369,0,1,0,0,1,0,1,/proc/666/stat
18428744562503,6369,0,1,0,0,1,0,1,/proc/726/stat
18428744622484,6369,0,1,0,0,1,0,1,/proc/741/stat
18428744677685,6369,0,1,0,0,1,0,1,/proc/742/stat
18428744729469,6369,0,1,0,0,1,0,1,/proc/754/stat
18428744783262,6369,0,1,0,0,1,0,1,/proc/825/stat
18428744849864,6369,0,1,0,0,1,0,1,/proc/937/stat
18428744902494,6369,0,1,0,0,1,0,1,/proc/944/stat
18428744954773,6369,0,1,0,0,1,0,1,/proc/952/stat
18428745007962,6369,0,1,0,0,1,0,1,/proc/1152/stat
18428745060462,6369,0,1,0,0,1,0,1,/proc/1163/stat
18428745113943,6369,0,1,0,0,1,0,1,/proc/1266/stat
18428745169394,6369,0,1,0,0,1,0,1,/proc/1403/stat
18428745221336,6369,0,1,0,0,1,0,1,/proc/1491/stat
18428745277779,6369,0,1,0,0,1,0,1,/proc/1753/stat
18428745330100,6369,0,1,0,0,1,0,1,/proc/1936/stat
18428745383955,6369,0,1,0,0,1,0,1,/proc/1940/stat
18428745471027,6369,0,1,0,0,1,0,1,/proc/1941/stat
18428745539179,6369,0,1,0,0,1,0,1,/proc/1941/cmdline
18428745591610,6369,0,1,0,0,1,0,1,/proc/1955/stat
18428745679609,6369,0,1,0,0,1,0,1,/proc/1956/stat
18428745780245,6369,0,1,0,0,1,0,1,/proc/1958/stat
18428745869619,6369,0,1,0,0,1,0,1,/proc/1962/stat
18428745961746,6369,0,1,0,0,1,0,1,/proc/1965/stat
18428746047940,6369,0,1,0,0,1,0,1,/proc/1965/cmdline
18428746094538,6369,0,1,0,0,1,0,1,/proc/1969/stat
18428746168184,6369,0,1,0,0,1,0,1,/proc/1976/stat
18428746242724,6369,0,1,0,0,1,0,1,/proc/1989/stat
18428746314635,6369,0,1,0,0,1,0,1,/proc/1995/stat
18428746385880,6369,0,1,0,0,1,0,1,/proc/2002/stat
18428746455583,6369,0,1,0,0,1,0,1,/proc/2006/stat
18428746528347,6369,0,1,0,0,1,0,1,/proc/2014/stat
18428746598705,6369,0,1,0,0,1,0,1,/proc/2020/stat
18428746667755,6369,0,1,0,0,1,0,1,/proc/2024/stat
18428746741875,6369,0,1,0,0,1,0,1,/proc/2028/stat
18428746813803,6369,0,1,0,0,1,0,1,/proc/2035/stat
18428746885274,6369,0,1,0,0,1,0,1,/proc/2037/stat
18428746959232,6369,0,1,0,0,1,0,1,/proc/2050/stat
18428747030628,6369,0,1,0,0,1,0,1,/proc/2068/stat
18428747102701,6369,0,1,0,0,1,0,1,/proc/2069/stat
18428747174597,6369,0,1,0,0,1,0,1,/proc/2128/stat
18428747240769,6369,0,1,0,0,1,0,1,/proc/2128/cmdline
18428747284390,6369,0,1,0,0,1,0,1,/proc/2145/stat
18428747356086,6369,0,1,0,0,1,0,1,/proc/2149/stat
18428747427852,6369,0,1,0,0,1,0,1,/proc/2150/stat
18428747499745,6369,0,1,0,0,1,0,1,/proc/2151/stat
18428747571446,6369,0,1,0,0,1,0,1,/proc/2156/stat
18428747642494,6369,0,1,0,0,1,0,1,/proc/2158/stat
18428747713268,6369,0,1,0,0,1,0,1,/proc/2181/stat
18428747783634,6369,0,1,0,0,1,0,1,/proc/2186/stat
18428747853743,6369,0,1,0,0,1,0,1,/proc/2196/stat
18428747925110,6369,0,1,0,0,1,0,1,/proc/2199/stat
18428747996196,6369,0,1,0,0,1,0,1,/proc/2205/stat
18428748102575,6369,0,1,0,0,1,0,1,/proc/2209/stat
18428748172979,6369,0,1,0,0,1,0,1,/proc/2214/stat
18428748227271,6369,0,1,0,0,1,0,1,/proc/2218/stat
18428748298035,6369,0,1,0,0,1,0,1,/proc/2227/stat
18428748367863,6369,0,1,0,0,1,0,1,/proc/2240/stat
18428748433223,6369,0,1,0,0,1,0,1,/proc/2240/cmdline
18428748477866,6369,0,1,0,0,1,0,1,/proc/2242/stat
18428748548640,6369,0,1,0,0,1,0,1,/proc/2243/stat
18428748613651,6369,0,1,0,0,1,0,1,/proc/2243/cmdline
18428748661210,6369,0,1,0,0,1,0,1,/proc/2254/stat
18428748735257,6369,0,1,0,0,1,0,1,/proc/2262/stat
18428748807582,6369,0,1,0,0,1,0,1,/proc/2275/stat
18428748879551,6369,0,1,0,0,1,0,1,/proc/2279/stat
18428748952915,6369,0,1,0,0,1,0,1,/proc/2290/stat
18428749022451,6369,0,1,0,0,1,0,1,/proc/2306/stat
18428749097725,6369,0,1,0,0,1,0,1,/proc/2319/stat
18428749167596,6369,0,1,0,0,1,0,1,/proc/2323/stat
18428749237537,6369,0,1,0,0,1,0,1,/proc/2332/stat
18428749309263,6369,0,1,0,0,1,0,1,/proc/2335/stat
18428749387844,6369,0,1,0,0,1,0,1,/proc/2338/stat
18428749457209,6369,0,1,0,0,1,0,1,/proc/2344/stat
18428749525009,6369,0,1,0,0,1,0,1,/proc/2344/cmdline
18428749568385,6369,0,1,0,0,1,0,1,/proc/2348/stat
18428749641826,6369,0,1,0,0,1,0,1,/proc/2352/stat
18428749715127,6369,0,1,0,0,1,0,1,/proc/2359/stat
18428749784160,6369,0,1,0,0,1,0,1,/proc/2388/stat
18428749855251,6369,0,1,0,0,1,0,1,/proc/2392/stat
18428749928025,6369,0,1,0,0,1,0,1,/proc/2393/stat
18428750002749,6369,0,1,0,0,1,0,1,/proc/2418/stat
18428750073348,6369,0,1,0,0,1,0,1,/proc/2421/stat
18428750145987,6369,0,1,0,0,1,0,1,/proc/2433/stat
18428750214795,6369,0,1,0,0,1,0,1,/proc/2433/cmdline
18428750258010,6369,0,1,0,0,1,0,1,/proc/2446/stat
18428750330332,6369,0,1,0,0,1,0,1,/proc/2453/stat
18428750409098,6369,0,1,0,0,1,0,1,/proc/2488/stat
18428750481903,6369,0,1,0,0,1,0,1,/proc/2572/stat
18428750552647,6369,0,1,0,0,1,0,1,/proc/2574/stat
18428750624964,6369,0,1,0,0,1,0,1,/proc/2575/stat
18428750693736,6369,0,1,0,0,1,0,1,/proc/2576/stat
18428750763628,6369,0,1,0,0,1,0,1,/proc/2577/stat
18428750833155,6369,0,1,0,0,1,0,1,/proc/2578/stat
18428750902940,6369,0,1,0,0,1,0,1,/proc/2579/stat
18428750973303,6369,0,1,0,0,1,0,1,/proc/2580/stat
18428751043167,6369,0,1,0,0,1,0,1,/proc/2581/stat
18428751113748,6369,0,1,0,0,1,0,1,/proc/2582/stat
18428751185350,6369,0,1,0,0,1,0,1,/proc/2583/stat
18428751257337,6369,0,1,0,0,1,0,1,/proc/2585/stat
18428751327725,6369,0,1,0,0,1,0,1,/proc/2586/stat
18428751397459,6369,0,1,0,0,1,0,1,/proc/2587/stat
18428751468679,6369,0,1,0,0,1,0,1,/proc/2588/stat
18428751541825,6369,0,1,0,0,1,0,1,/proc/2921/stat
18428751612647,6369,0,1,0,0,1,0,1,/proc/2944/stat
18428751686605,6369,0,1,0,0,1,0,1,/proc/3146/stat
18428751760385,6369,0,1,0,0,1,0,1,/proc/3769/stat
18428751816622,6369,0,1,0,0,1,0,1,/proc/3784/stat
18428751875196,6369,0,1,0,0,1,0,1,/proc/5843/stat
18428751946540,6369,0,1,0,0,1,0,1,/proc/5855/stat
18428752045309,6369,0,1,0,0,1,0,1,/proc/5868/stat
18428752129928,6369,0,1,0,0,1,0,1,/proc/6228/stat
18428752213218,6369,0,1,0,0,1,0,1,/proc/6231/stat
18428752309723,6369,0,1,0,0,1,0,1,/proc/6232/stat
18428752385042,6369,0,1,0,0,1,0,1,/proc/6234/stat
18428752453962,6369,0,1,0,0,1,0,1,/proc/6248/stat
18428752528872,6369,0,1,0,0,1,0,1,/proc/6269/stat
18428752600067,6369,0,1,0,0,1,0,1,/proc/6272/stat
18428752683183,6369,0,1,0,0,1,0,1,/proc/6342/stat
18428752777142,6369,0,1,0,0,1,0,1,/proc/6372/stat
18428752877311,6369,0,1,0,0,1,0,1,/proc/7323/stat
18428752961981,6369,0,1,0,0,1,0,1,/proc/7326/stat
18428753034583,6369,0,1,0,0,1,0,1,/proc/7327/stat
18428753106561,6369,0,1,0,0,1,0,1,/proc/7329/stat
